x,y,feature,timestamp
18,56,4,24961816
14,60,4,24962124
19,55,4,24962393
14,59,7,24962496
16,57,7,24962514
21,53,7,24964827
17,55,7,24965840
20,54,4,24966025
22,52,7,24967718
15,55,7,24980428
17,53,7,24980429
22,47,1,24989805
23,41,4,25089591
24,37,4,25155043
22,33,4,25581837
23,31,3,25643746
23,33,0,25655215
22,33,3,25655866
24,31,3,25655867
26,31,0,25680890
24,32,3,25685330
26,30,3,25685579
23,33,0,25984478
25,31,0,25984503
23,33,4,26187748
21,33,7,26208428
20,33,3,26305300
21,33,0,26305846
22,33,7,26468555
24,31,7,26468564
48,11,3,27510275
60,11,0,27521771
62,9,0,27521809
24,31,4,27530141
26,29,4,27530151
23,31,4,27541799
21,33,4,27545936
21,32,7,27547850
20,34,4,27549039
20,36,4,27551760
20,32,6,27551903
20,32,7,27551988
19,34,4,27552086
21,32,4,27552090
19,35,4,27552639
18,34,7,27552644
19,34,7,27552990
19,36,4,27554328
19,37,7,27554636
18,33,7,27554701
20,32,4,27554838
17,38,7,27555586
19,36,7,27555589
18,32,7,27556327
19,38,5,27556749
17,36,4,27556760
16,36,7,27556930
19,38,4,27556955
16,37,6,27556971
19,29,7,27557007
17,40,6,27557090
18,35,7,27557099
18,42,6,27557177
16,39,7,27557182
18,44,6,27557905
23,49,5,27558075
17,39,5,27558166
16,39,4,27558206
17,39,7,27558296
18,44,5,27558402
17,37,4,27558437
18,39,5,27558735
18,34,4,27558747
22,48,5,27558934
22,49,6,27559109
19,46,6,27559110
15,36,7,27559327
17,44,6,27559394
19,29,4,27559671
18,45,5,27560062
17,32,7,27560122
17,34,4,27560164
15,40,4,27560247
18,40,4,27560264
45,30,2,27560404
16,37,5,27560438
17,30,7,27560705
18,46,5,27561047
16,42,4,27561115
16,37,7,27561150
16,43,5,27561363
15,33,7,27561460
16,40,6,27561661
15,39,6,27561664
16,33,7,27561748
16,37,4,27561782
16,36,4,27561973
15,41,7,27562093
16,40,7,27562094
15,36,6,27562332
15,42,6,27562379
15,46,6,27575196
15,48,6,27575487
15,46,5,27576136
46,35,0,27578848
46,46,5,27578855
16,46,7,27579821
21,43,0,27579846
23,41,0,27579851
47,36,1,27580243
18,48,2,27580749
16,46,2,27580750
13,33,3,27580979
18,44,7,27581358
47,39,4,27581650
47,41,1,27581736
15,30,0,27581943
14,32,0,27582189
43,41,1,27582534
46,38,5,27582555
44,38,1,27582578
43,37,1,27582580
13,31,3,27583115
21,47,3,27583148
22,46,3,27583189
23,45,3,27584367
15,31,3,27584618
20,24,4,27584805
13,33,0,27585669
17,29,0,27585672
16,30,3,27585686
44,30,1,27585797
15,34,3,27585905
42,33,4,27586021
44,31,4,27586022
22,39,2,27586244
39,33,7,27586267
41,33,4,27586336
24,40,0,27586716
44,26,5,27587602
42,32,4,27587775
40,32,7,27588139
17,47,4,27589064
29,37,2,27589351
41,29,7,27590670
39,31,7,27591172
53,27,6,27591631
48,11,3,27592531
22,24,0,27601596
24,22,0,27601597
23,24,0,27604055
23,23,3,27605492
24,22,3,27606318
23,25,0,27610317
22,26,0,27611174
26,22,0,27611177
23,25,3,27612788
23,26,0,27615821
26,23,0,27615822
28,21,0,27615827
24,24,3,27618917
24,26,0,27624908
26,24,0,27624909
3,29,1,28682817
52,24,5,31434268
21,58,2,31640068
18,59,2,31642327
15,60,7,31642477
20,57,2,31642576
17,60,7,31642602
19,58,7,31642603
17,61,2,31642860
20,58,1,31643060
19,56,2,31644143
16,60,4,31644408
19,59,4,31644508
21,59,2,31645061
19,57,2,31645062
14,60,7,31645621
16,58,7,31645629
20,60,1,31645637
18,58,1,31645638
18,59,4,31645670
14,61,4,31645853
16,59,4,31645877
20,57,7,31646132
20,58,7,31646513
21,57,1,31646980
18,58,7,31647110
18,57,7,31648026
17,58,2,31648050
17,58,4,31648475
20,57,4,31648814
19,57,4,31649115
14,60,1,31651369
13,60,7,31651530
15,58,7,31651531
19,58,2,31651783
15,59,2,31651825
16,57,7,31652236
20,56,4,31652470
18,60,2,31652988
17,59,2,31652990
17,59,1,31653000
15,57,1,31653004
18,55,2,31653021
20,57,1,31653022
16,58,4,31653352
22,57,4,31653523
22,58,2,31654142
20,56,2,31654199
21,58,2,31654774
14,60,4,31655069
18,56,4,31655372
20,56,7,31655689
20,55,7,31655911
20,55,1,31656542
18,54,4,31670228
19,53,7,31678062
17,54,4,31678357
21,51,7,31679277
19,53,4,31680095
17,53,7,31680160
20,52,4,31680212
16,53,7,31680604
17,53,4,31684113
19,51,4,31684122
19,50,2,31684127
18,51,7,31684330
19,51,7,31686065
20,50,4,31687691
15,56,2,31710684
20,48,7,31718596
22,46,7,31718626
21,37,7,31936558
21,35,0,32119364
22,34,0,32121304
21,34,3,32121841
19,37,3,32124343
24,31,7,32583895
23,33,4,32584055
25,31,4,32584076
22,34,4,32593691
25,28,3,32774771
27,26,3,32774779
26,28,7,32898266
28,26,7,32898288
25,29,7,32898493
27,28,4,32898864
38,25,0,32993412
28,28,7,33108963
29,27,7,33116720
27,29,7,33117091
55,31,6,33195877
53,29,6,33195895
51,29,5,33218040
55,34,5,33218512
49,36,4,33242218
51,34,4,33242227
27,30,4,33335229
29,28,4,33335235
27,29,7,33343299
49,29,2,33343572
51,28,1,33357713
27,28,7,33369784
28,28,4,33369920
49,26,1,33370946
29,27,4,33373314
54,33,5,33457906
