x,y,feature,timestamp
28,1,0,12311605
27,34,7,12311948
37,6,0,12312584
37,6,3,12312585
29,16,0,12312651
44,12,0,12324086
54,9,0,12324246
38,6,3,12324271
47,8,3,12324570
48,8,0,12324571
44,12,3,12324794
52,9,3,12327663
51,13,0,12328123
24,10,4,12328144
23,9,7,12328146
29,34,0,12328577
21,8,3,12330368
51,12,4,12330369
23,12,7,12330933
43,12,7,12331650
45,13,0,12331794
50,12,7,12332045
22,9,0,12332232
9,38,0,12332789
50,10,7,12334020
47,12,3,12335015
52,10,0,12335070
39,8,0,12335945
49,6,3,12336167
24,11,0,12336409
47,13,4,12337013
23,10,7,12337154
10,39,4,12337215
8,37,0,12337827
6,35,4,12338072
51,10,3,12338415
49,7,3,12338463
5,34,7,12338997
44,14,0,12340209
51,8,0,12341043
25,12,3,12341271
24,13,3,12341930
24,13,0,12341932
38,7,0,12341994
52,11,0,12342191
48,11,4,12342328
30,16,0,12342597
50,14,0,12342648
25,11,3,12342784
23,13,3,12344115
24,11,3,12353920
51,11,0,12354382
31,33,0,12354405
12,41,4,12355754
50,12,4,12355939
44,15,0,12355973
39,8,0,12355987
20,10,3,12357492
45,11,3,12357688
46,11,0,12357691
49,15,0,12357803
51,12,3,12358842
38,8,3,12359556
7,37,3,12359772
43,15,3,12359893
44,12,3,12360048
43,12,3,12360050
21,11,0,12360241
24,14,0,12360279
21,11,3,12360388
46,10,3,12361483
47,10,7,12361484
28,16,3,12361988
27,36,3,12362568
4,34,0,12362652
14,43,0,12362871
27,14,7,12363139
25,14,3,12363601
49,12,0,12363816
51,12,4,12364464
29,16,0,12364532
23,36,0,12365184
48,14,4,12365326
4,34,3,12365545
48,15,7,12366141
45,12,3,12366161
20,35,4,12366405
2,53,3,12366797
51,13,0,12367402
28,35,0,12367709
48,12,0,12367796
3,33,4,12368162
2,32,7,12368163
2,32,4,12368290
1,31,7,12368291
34,3,3,12368322
23,13,4,12368347
8,38,0,12368389
48,13,0,12368486
50,13,3,12369462
43,13,3,12369514
50,9,7,12369760
15,43,0,12369930
10,40,0,12369961
47,9,0,12370721
1,53,4,12370974
26,15,0,12371017
26,15,3,12371020
27,16,0,12371021
21,9,3,12371607
49,15,4,12371839
28,36,0,12372085
25,14,0,12372789
51,6,0,12373247
49,10,3,12373303
27,36,4,12373329
50,13,3,12373363
27,38,0,12373593
20,19,0,12374168
30,34,0,12374189
39,9,0,12374216
22,10,0,12374337
46,15,3,12374472
27,37,3,12374626
48,12,3,12374765
48,14,7,12375012
29,34,3,12375027
45,15,4,12375566
26,36,7,12375700
49,13,0,12381147
25,34,0,12381551
22,10,3,12384230
38,8,4,12384522
48,15,4,12384838
43,17,0,12384904
26,32,3,12385201
30,1,0,12385202
25,33,3,12385327
16,42,3,12385738
17,42,0,12386498
46,16,0,12386791
46,16,3,12387170
27,31,3,12387378
25,13,0,12387539
